"Id","ProductId","UserId","ProfileName","HelpfulnessNumerator","HelpfulnessDenominator","Score","Time","Summary","Text","sentiment"
176161,"B008QLRJH2","A2IFKDS1NNVSTS","Liesie's mom",0,1,1,1324857600,"gross gross gross","I love a strong cup of coffee but these are just sooooooo bitter and overly strong for a medium roast.  We had them for Christmas morning and even my inlaws thought they were gross !!","Negative"
4282,"B004391DK0","ALDT4Z7SZY2GQ","J. Bridges",1,2,2,1320710400,"Gritty - for no reason","The rice flour in it is a crude gritty grade (cheap?). If you've ever used Thai rice flour <a href=""http://www.amazon.com/gp/product/B000EYC096"">Thai Rice Flour - 16 oz</a>, you know that rice flour does not need to be this unpleasantly gritty.<br /><br />I tried compensating for the grit by using Bisquick Gluten Free to make Johnny cakes since the cornmeal is sort of gritty. But sadly, after you chew you are still left with this unpleasant grit like fine sand in your mouth.","Negative"
249213,"B004TPKAN4","A7RFDGVXDYQLJ","JJ ""avid reader""",4,5,1,1319587200,"Teeth Beware!","You will definitely need good teeth to eat these cookies!  They are not just crispy.....they are almost like trying to bite into concrete.  I love Newman's products & wanted to love these organic ginger snaps, mainly because they are organic,  but they leave a lot to be desired.  I don't know if it was just the batch I received  or if they are supposed to be this way, but they are almost burnt.  The bottoms are very dark, almost black.  They also left a bad after taste that both my husband and & I noticed.  They just did not taste good.  They taste nothing like the flat ginger snaps of other brands.  I will not be buying these.......but still love other Newman products.","Negative"
151341,"B000EA0D26","A377A5MHXUPKHA","A. Ford",0,1,2,1246147200,"not all that...","We love demerara sugar in tea, however, this left us terribly disappointed!  The sugar arrived hard - had to run it through the blender just to loosen it enough to be useable (but then it's powdery and not good for baking with).<br />I'll never order this again - we went back to our favorite brand (Tate & Lyle) just wish that amazon carried it...","Negative"
67712,"B007OXJK3Y","AHRIVN9FR9WDI","Greg",0,0,2,1336694400,"Not very flavorful","Not very flavorful.  Bought after getting high reviews here on Amazon and Kohls.  Purchased in store from Kohls and was disappointed in the lack of flavor in this coffee.  Not much chocolate flavor at all to be tasted after brewed.","Negative"
168523,"B0001ES9F8","AFYSHYA8S5F6","Timothy Hunt",0,0,1,1176768000,"Terrible Tasting Coffee","I want to let you know that I received my order in today's mail, Im unhappy to say this but the taste of this coffee is terrible, I would have been better off if I had thrown my 37.00 out my car window.  These coffee selections should be pulled off from your web site.  I know you guys can not refund my money on this order, but I am going to write to the products manufactorer and let them know how I feel about their coffee products.  The taste of the coffee makes you sick to your stomach. If I were you I would post this commit under your customer's reveiws to let other buyers beware of this terrible tasting coffee.","Negative"
512057,"B002VC23FU","A2328YKUD39LZ4","afs ""afs""",0,0,1,1347580800,"it's capri sun","Wow...I cannot believe the price-gouging on Amazon for Capri-Sun...plus 1-2 other food items I've price-checked on Amazon...normally everything is so much cheaper on Amazon (movies, audio/video equipment, etc)...I just starting buying the Apple Juice Capri Sun for my boys instead of the normal Capri-Sun sugary drinks...a normal Capri-Sun 6oz-10pk box at Walmart is like $1.98....the apple juice is like $2.50...this Amazon item is for a 4-pack...so I'd expect the price to be under/around $10, not $25 plus $14-15 shipping (that's $10/box). You can buy a 4-pk from Sam's Club of the normal drinks for $6-7 dollars. on my way now to Wal-Mart to get more Capri Sun apple juice.","Negative"
114573,"B004YV7QF8","A2TKNQYH11B45F","Julia Sams",0,0,1,1326585600,"gift not well received","This gift basket arrived without the message I wrote and when my friend received it she had no idea who it was from.  She told me in no uncertain terms to never buy again from this seller.  She said when she called to find out who the basket was from she was treated very rudely....and she ended up making five calls just to find out who to thank.  I have never had a recipient be angry about a gift before until now.","Negative"
211018,"B001EO5Y52","A3GKDRZ3KMYPO6","J. Doe",3,20,1,1162339200,"Bitter and nasty","The taste of the coffee was very bitter and smelled horrible.  Though the capsule concept is more convenient the product quality has to deliver and this does not at all meet expectations.  The flavor was 'off' and tasted under-roasted and foul.","Negative"
138209,"B001EQ5BXA","A3LZF218UUNF9Z","F from California ""F from California""",0,0,2,1346284800,"Blue was not blue. Yellow and red were great.","The blue turned out to be a faded shade of red-purple coming straight out of the bottle.<br />The yellow was decent, but it's just turmeric, which is easier to do with dried turmeric alone.<br />The red was quite brilliant.<br /><br />I contacted the company via email to give them my comments on the blue and unfortunately didn't receive a response.","Negative"
544506,"B001KYCQXE","A1TNZ05LIXE2H1","linda black",0,0,1,1312848000,"disappointed","very disappointed.  I like splenda but not the packets, so ordered these tabs to throw in my purse. PROBLEM: the dispenser catches and breaks the tablets apart.  This isn't the first package I've had so think it's a general problem with design---would not buy again.","Negative"
479791,"B00005U2FA","AYODN08QRIFFD","J. Rice",0,1,1,1340409600,"An extremely successful scam","I didn't think to question or research this wine preserver until after I received it.  The principle SEEMS valid, but once I received it I questioned how effectively it actually evacuates air from the bottle.  Then my research revealed questions about the stopper's ability to maintain what vacuum there is.  So, I did a simple test.  I pumped all the air out of a bottle that the unit was capable of and let it sit for a few hours.  After only maybe 6 hours, the stopper was so easy to pull out (without releasing pressure first) there is no way there was much of a vacuum at all left in the bottle.  At least it was cheap, but this unit is a complete scam. An incredibly successful and profitable one at that, it seems.","Negative"
441294,"B000EVQWKC","A1365I8TX48SEN","C. Moses ""Tribaltrini""",0,0,2,1265328000,"Boo Hoo  Haribo","I love the regular Haribo Gummy Bears.  I've recently been diagnosed with diabetes and was excited to find Sugarless Gummy Bears by Haribo.  The price was good for the quantity and shipping was timely, but these gummies are flavorless.  If you love gummy bears, you still get that firm gummy chew that we enjoy so much....BUT this product lacks the flavor of the orginal.","Negative"
16465,"B005H8E1F0","A1P5MNOGR6KXP0","Timothy Gilfilen ""the spender""",0,0,2,1344384000,"too gummy","It might just be my preference but I don't like fruit that isn't fully dried out like this. It's very gummy and all taste the same.","Negative"
55758,"B00141QYMC","A26M0PF4A0DT3K","D. Carroll",1,2,2,1304121600,"Inconsistent moisture content","We've been giving this treat to our little Yorkie for over two years and she absolutely loves them. However this is the second time we've had to arrange for a replacement shipment because the manufacturer isn't able to provide consistent quality. When ideal, the treats are moist and chewy, like jerky, but the treats in this last shipment were as hard as bricks...essentially devoid of any moisture. Our little dog knows what to do with them but it breaks our hearts watching her try to eat them.<br />I talked with the manufacturer the first time there was a problem. They were very apologetic and explained they were correcting the issue. Guess their old nemesis has returned. Amazon is also very nice about it and is replacing the most recent shipment at no additional charge. We'll have to see whether our dog can enjoy the replacement.","Negative"
277798,"B002OMV09W","A2C1LD5228MIGE","Darwin",11,17,1,1278115200,"another dud","one more can with no seeds, no plant, should have just purchased bag of seeds for $3","Negative"
434659,"B00032GSHE","A2T3I3KKTOHQNF","marys",0,0,1,1338681600,"Not Good","Since I like the Walden Farms salad dressings, I thought I would try this dip to eat with rice chips. However, when I tried just a little dip on a spoon, I decided not to waste a good rice chip. It had little bits of something in it that I think were supposed to resemble bacon bits. The only thing I felt they did was make the flavor of the dip linger in the mouth a little longer. While I have had worse tasting dips (like the Walden Farms French Onion Dip), I couldn't make myself eat any more than that taste. My advice to others would be to use your money to make a low cal bacon dip. Don't throw your money away like I did.","Negative"
331544,"B002MMVPHQ","A2XNJJ9TF70P4J","Angie",2,4,1,1294358400,"Taste like a larger version of Ritz Bits","Remember those Ritz Bits you ate as a kid? Well this tastes exactly like it, only in a different shape. Ritz didn't make a new innovative product, they took their same lousy recipe and changed the way it looks.","Negative"
183426,"B004U43ZO0","A2UE9D1TQ3XGUH","twinsmom",0,1,1,1309392000,"Yuck!","Words cannot describe the nasty aftertaste in my mouth right now after just having finished one of these cookies. I am currently wracking my brain thinking what I have in the house that might get rid of this taste (other than brushing my teeth). Ugh. Basically, these are the regular soft Chips Ahoy cookies with a chocolate filling. It's not a gooey filling that spreads out of the cookie when broken open like the picture on the package implies. The filling just sticks inside the cookie and stays there when you break it in half. Not gooey at all (though I'm not even sure that would have helped). The flavor is totally artificial and sickeningly sweet with, as I have already mentioned, a very nasty aftertaste that lingers. My husband had pretty much the same response as I did when he tried the cookies. My 12 yr. old kids are away for a few weeks, but when they get home I'm going to let them try them and see what they say. Personally, I would stay far, far away from these.","Negative"
341996,"B000ESJR20","ATB6MGDQGZZGD","Jessica",0,0,2,1347667200,"Not impressed","I like the Starbucks Via instant coffee, but would rather support another company instead of Starbucks every day, and I wanted to have organic coffee. I got this based on the great reviews, but I didn't like the taste of the coffee, nor was I impressed at how well it dissolved in water. I begrudgingly drank it every day until it was gone.","Negative"
